O75306	364
Q7K9G0	365
Q92772	366
P48443	367
P98160	368
P07801	369
Q15075	370
Q46444	371
Q13887	372
P47869	373
P0A094	374
Q13363	375
P14218	376
O14920	377
P54646	378
P0A3M5	379
P61925	380
P16455	381
Q08493	382
P51693	383
P0AE18	384
Q9Y2R2	385
Q9QNF7	386
P9WNG3	387
P04141	388
P05181	389
O94956	390
P13000	391
P94622	392
Q08881	393
B2RXH2	394
P05160	395
Q56UN5	396
P28074	397
P09455	398
P00137	399
Q9UGI6	400
Q8N5Z0	401
P42338	402
P42357	403
P07204	404
P0A7S9	405
P18031	406
P19823	407
P02924	408
P24630	409
P19174	410
P07478	411
Q96L12	412
P24941	413
Q03736	414
Q9LCX9	415
Q03164	416
O14818	417
Q9HC29	418
P07202	419
P05089	420
F1T0I5	421
Q96MA6	422
O00469	423
Q96I59	424
P06864	425
Q9UHI7	426
Q81R22	427
P43353	428
Q9NY47	429
P30793	430
P06715	431
Q9HTQ2	432
Q9UJX1	433
P62594	434
P02675	435
P36542	436
Q86SZ2	437
P0AEG4	438
Q8IKF0	439
Q13304	440
P48029	441
P13716	442
P25053	443
P9WPS1	444
Q9Y5N1	445
Q01344	446
O13332	447
P22460	448
P27487	449
Q9Y6R4	450
P9WNW7	451
Q9X519	452
P95673	453
P00747	454
Q04771	455
P05305	456
Q5SLP8	457
P06241	458
P60174	459
Q9HBH9	460
P10875	461
P16219	462
P45059	463
Q15637	464
P43985	465
Q9HU22	466
Q9H2K8	467
Q9Y5X4	468
Q8IWT1	469
Q9BY66	470
P0ABA0	471
P05164	472
Q9Y666	473
P24425	474
P20035	475
P36956	476
Q8X444	477
P96558	478
P24092	479
P07771	480
Q8VVD2	481
P03472	482
Q99828	483
P51449	484
P53667	485
Q9Y6M4	486
P49069	487
P08183	488
P14867	489
P01848	490
Q8TCG2	491
O43776	492
P02930	493
P14923	494
P29323	495
P16152	496
P38940	497
P32722	498
P17813	499
Q99624	500
Q16549	501
P61320	502
Q9HAN9	503
Q9BVJ7	504
O14832	505
P30153	506
P15328	507
P0AD64	508
P0AAI5	509
P20138	510
P08779	511
Q13564	512
P49763	513
P62623	514
Q9UQB9	515
Q9ZAG3	516
P01906	517
P12758	518
P51956	519
P17050	520
P14550	521
P07305	522
P36204	523
P0A9M2	524
P10599	525
P16234	526
Q9UDR5	527
P18507	528
P0A7V3	529
P12883	530
P0AGG2	531
P43405	532
Q9X1B3	533
P98052	534
Q48436	535
Q5HEB7	536
O00764	537
P21333	538
P15941	539
P33681	540
Q9NY56	541
Q5TDP6	542
P17568	543
Q9Y617	544
Q9WZ40	545
P08123	546
P00805	547
P0A7G9	548
Q5SHN3	549
P0A3R9	550
P48058	551
P11546	552
P09382	553
Q9Y2D0	554
P51617	555
P14616	556
P07550	557
P20810	558
P13639	559
Q5RT80	560
_PLPRO	561
Q9Y2H1	562
Q96RE1	563
P80040	564
C3T8E2	565
Q92831	566
P02751	567
P69856	568
P30613	569
P11362	570
Q9F0J6	571
P72181	572
Q86TP1	573
Q02224	574
Q02641	575
P17540	576
O68601	577
P40616	578
P49591	579
P08887	580
O15440	581
Q14494	582
P01589	583
P23467	584
Q04760	585
Q00441	586
P50607	587
P04164	588
Q8ZIV7	589
Q9BUB5	590
Q14978	591
P15924	592
P69681	593
O43570	594
C9EH48	595
Q53547	596
Q9X9L0	597
O75030	598
P13861	599
P63104	600
P60906	601
P45880	602
P35243	603
P31639	604
Q03013	605
P17931	606
P25910	607
O00264	608
P25713	609
Q16740	610
P00512	611
O96017	612
Q9Y694	613
P30939	614
P42262	615
P0AES2	616
Q9UEE5	617
O14672	618
P22256	619
Q06481	620
P25116	621
P36959	622
P36334	623
P49419	624
P35237	625
O67040	626
P0AEX9	627
P28482	628
P30049	629
P34947	630
P32239	631
Q01770	632
Q06124	633
Q8N0U8	634
P08700	635
P94548	636
O34974	637
Q03426	638
O14521	639
Q00169	640
P33316	641
Q9Y233	642
P51813	643
P54997	644
Q51792	645
P13632	646
P41021	647
Q92959	648
P76270	649
Q5PXQ6	650
P19793	651
O14717	652
P19105	653
Q5VZ30	654
P29827	655
P04792	656
Q9F5I8	657
P60484	658
Q9F663	659
Q9WZI0	660
P0AET8	661
P09488	662
P40238	663
Q9HU21	664
Q04917	665
Q9GZQ4	666
P48163	667
Q79MP6	668
Q7L7X3	669
P48729	670
Q9ZNA2	671
P04439	672
P50440	673
P08506	674
Q92482	675
Q5SHR6	676
P05091	677
O95907	678
P9WJJ7	679
P84077	680
P08244	681
Q13002	682
Q13332	683
P31151	684
P0AFM2	685
Q86XF0	686
Q9H228	687
P48728	688
P36896	689
A9JQL9	690
Q9H2P9	691
P02818	692
Q8TCT9	693
O95865	694
Q7Z2H8	695
P46883	696
P27302	697
P0AES6	698
Q79FX6	699
P09493	700
P46859	701
P0A079	702
P05193	703
O87696	704
O70038	705
P40261	706
Q9P1Z3	707
P26639	708
Q8IUZ5	709
P13866	710
P0A988	711
Q5KUI2	712
O14791	713
P0C1S8	714
P9WP01	715
P49336	716
P06010	717
P10619	718
P62580	719
P9WQB3	720
P04183	721
P12004	722
P02655	723
P18825	724
Q9NYQ3	725
Q16659	726
P04839	727
P12277	728
P36275	729
P06737	730
P0AEZ1	731
P01552	732
P41972	733
O43526	734
P39304	735
P61432	736
P0A8D6	737
P08217	738
P07949	739
Q72874	740
P29803	741
P68826	742
P07602	743
P00846	744
Q9RHZ6	745
O30527	746
Q9UN76	747
P34998	748
Q8I3Z5	749
L0LZJ6	750
P9WNL7	751
P14090	752
Q8P8J2	753
P48549	754
P01834	755
P10600	756
P30530	757
Q9FD87	758
P29460	759
P21912	760
Q14289	761
Q9HB21	762
Q9NYR8	763
P31941	764
P32929	765
P14779	766
Q6NVY1	767
P35625	768
P02786	769
P41240	770
P17980	771
P20132	772
Q9CBQ2	773
P42574	774
Q7RTT9	775
Q9HD40	776
P0A3S0	777
P11177	778
P63098	779
P13830	780
P61182	781
P16519	782
Q8GGK7	783
P02647	784
O15230	785
P41052	786
P0A9M5	787
Q96S86	788
P07766	789
P25052	790
P19624	791
P15260	792
P69441	793
P52564	794
Q16665	795
P17802	796
Q9HBY8	797
O14561	798
P36969	799
P04264	800
P36873	801
Q9NR19	802
Q83P33	803
Q4U2R8	804
P0CK31	805
P04547	806
P0A915	807
P9WGT1	808
P04229	809
P19784	810
P22619	811
O00591	812
P49327	813
P49286	814
P33151	815
P49588	816
P08729	817
P21408	818
P0A8V9	819
Q13093	820
P30556	821
P15531	822
P32396	823
P25391	824
P43487	825
P41594	826
P17169	827
P29957	828
P32055	829
Q72K87	830
O00238	831
Q9UKI8	832
Q8IVW4	833
Q96SW2	834
P22897	835
P38398	836
Q4W8W1	837
A0A068JFB7	838
Q9REC4	839
Q9UIF8	840
P48745	841
Q9UKV0	842
P55055	843
Q84EX5	844
P51582	845
P04818	846
_MPRO	847
P42336	848
Q7AUG5	849
O43739	850
P20393	851
P06702	852
O15118	853
P17516	854
Q92934	855
Q9ULY5	856
P0AER0	857
Q86YV6	858
P61889	859
P51161	860
Q9NYV7	861
Q64823	862
P14679	863
P11488	864
Q15648	865
O14949	866
P04825	867
P68871	868
Q08460	869
Q9UNK4	870
P80874	871
P28790	872
Q01782	873
P61073	874
Q16288	875
P02795	876
P31491	877
O75533	878
Q13126	879
O33407	880
Q8WX39	881
Q9UNA0	882
Q9NRE1	883
P0A0N5	884
P29965	885
P15291	886
P22888	887
P01920	888
P47989	889
P09788	890
P0AEB2	891
Q96NX5	892
P05129	893
Q8N1G2	894
P24752	895
O00217	896
Q8WWQ8	897
Q9F6D4	898
P59637	899
P61322	900
P0C0Y9	901
P0AAJ3	902
P32238	903
Q8N159	904
P63000	905
P43007	906
P15692	907
P55263	908
P07327	909
O66496	910
P48060	911
Q9H0K1	912
_COV	913
P50052	914
P07686	915
P0C0Y7	916
Q13285	917
Q13231	918
Q9Y266	919
P56194	920
P45844	921
Q8TAB3	922
P07948	923
Q5JAM2	924
Q8WWT9	925
Q92769	926
Q96I99	927
P28476	928
P0A6L6	929
P32298	930
P03474	931
P0A917	932
Q6UX15	933
P29274	934
Q56408	935
P32004	936
P12081	937
Q9BVG9	938
P20813	939
P22314	940
P09693	941
P10745	942
O07015	943
P07947	944
P06608	945
Q13470	946
Q9WY54	947
Q9N587	948
Q15788	949
O14939	950
Q969S2	951
P01730	952
Q9UKG9	953
P07110	954
P28066	955
P49902	956
Q8TDR2	957
Q6GI75	958
P26393	959
P9WQG9	960
P13693	961
Q08288	962
P48547	963
P55882	964
Q9Y4R7	965
P02585	966
P00509	967
P98155	968
Q9H4G4	969
Q9BZV3	970
P08514	971
Q06187	972
Q02338	973
Q92887	974
P00439	975
Q9Y6L6	976
P00091	977
P0ABK9	978
Q6QNK2	979
P0A7S3	980
Q59721	981
Q8KT33	982
Q9UMX2	983
P63462	984
P26841	985
P26221	986
P08697	987
Q16602	988
Q08170	989
P50391	990
P06730	991
Q9BQB6	992
Q8TDU6	993
Q96C24	994
P62913	995
P12564	996
P0A8P1	997
P54219	998
P22894	999
Q46856	1000
P16502	1001
Q7WT42	1002
Q16654	1003
Q99870	1004
P52647	1005
P84124	1006
Q5SJH3	1007
P42443	1008
Q96RP8	1009
P20674	1010
P82251	1011
Q02809	1012
A1Z199	1013
P15559	1014
Q9UQ49	1015
P49908	1016
O43246	1017
O07732	1018
P55407	1019
P24158	1020
Q96P88	1021
P80377	1022
Q55013	1023
Q8IW54	1024
P49913	1025
P9WPN5	1026
Q07973	1027
P40394	1028
P02794	1029
P11350	1030
P36897	1031
Q5T1J1	1032
P31942	1033
P29371	1034
P30532	1035
O95168	1036
Q10588	1037
P32056	1038
P00362	1039
O14732	1040
P21340	1041
P17315	1042
P58758	1043
Q88CZ6	1044
O15382	1045
Q16795	1046
Q03393	1047
Q9Y2U5	1048
P68133	1049
P00352	1050
O00341	1051
Q8GR70	1052
Q9NRH2	1053
Q9H169	1054
P59796	1055
Q9Y6L7	1056
P06401	1057
P63279	1058
P43116	1059
Q96AZ6	1060
Q14697	1061
Q16099	1062
P16591	1063
Q16772	1064
Q9KX40	1065
Q8TD08	1066
O34598	1067
Q5SKC5	1068
P42593	1069
P49356	1070
P00524	1071
Q9BYZ2	1072
P42684	1073
P9WGR1	1074
Q9NR97	1075
P62937	1076
Q56748	1077
P0A3D9	1078
P56601	1079
P11498	1080
Q0ZME7	1081
P0A808	1082
Q9UDW1	1083
Q9Y2K2	1084
Q59771	1085
P00505	1086
Q14524	1087
P34896	1088
P29372	1089
P35080	1090
P22983	1091
P03371	1092
P26276	1093
P68771	1094
Q9BUF5	1095
O95819	1096
Q9KEI9	1097
Q9Y2Q0	1098
Q8IVH4	1099
P56122	1100
P50870	1101
P03891	1102
P51149	1103
P30968	1104
P00803	1105
P28907	1106
Q99549	1107
P14751	1108
P22234	1109
O85465	1110
P16144	1111
O94921	1112
A0A0H2WWQ9	1113
Q8Z2X8	1114
P04324	1115
Q9Y243	1116
Q969S8	1117
P22830	1118
Q15942	1119
P19079	1120
Q9NPC1	1121
P22364	1122
Q53I07	1123
Q96DB2	1124
P20648	1125
Q2QJL3	1126
P14854	1127
P07919	1128
Q9Y257	1129
P29622	1130
P9WIP7	1131
P43813	1132
P01876	1133
P36894	1134
Q99527	1135
P24311	1136
Q9AGP8	1137
Q52546	1138
P02766	1139
Q9H306	1140
P45563	1141
Q86Z02	1142
Q9NPF7	1143
O43399	1144
Q5SJ28	1145
Q00266	1146
Q9NS40	1147
P58335	1148
P04217	1149
O75385	1150
Q5S007	1151
Q15046	1152
Q14032	1153
Q12866	1154
P42971	1155
D6R448	1156
Q3JWH7	1157
O00299	1158
P29395	1159
P00568	1160
Q83QN9	1161
O85361	1162
P07510	1163
Q15078	1164
Q8IJN7	1165
P48764	1166
Q9H936	1167
Q9Y6B6	1168
P05042	1169
P06396	1170
P0DP23	1171
Q06432	1172
Q672W7	1173
Q14500	1174
P9WJY5	1175
Q96SL4	1176
P24557	1177
P30197	1178
P09546	1179
O43169	1180
P28472	1181
P45984	1182
P07986	1183
P56690	1184
P11712	1185
P33517	1186
P0AEK7	1187
P00782	1188
P08648	1189
P18405	1190
Q9UJM8	1191
P48145	1192
Q8WTV0	1193
P37551	1194
Q9X286	1195
P08263	1196
P0AC47	1197
P25815	1198
Q13705	1199
O00244	1200
Q2TB90	1201
P0AEK4	1202
P11233	1203
P0A6W9	1204
P19909	1205
P56740	1206
P48039	1207
P26391	1208
P28845	1209
P43457	1210
Q9HCP0	1211
P21430	1212
O00141	1213
O00305	1214
Q6V0L0	1215
Q5SHZ4	1216
P35754	1217
Q8WU03	1218
P0A7U3	1219
Q8NEV4	1220
O00180	1221
Q86U10	1222
P33121	1223
P10902	1224
P30520	1225
P0ABF6	1226
P25084	1227
Q15858	1228
Q9AQS0	1229
P56937	1230
P14649	1231
P02919	1232
P63096	1233
Q14181	1234
Q9XBQ3	1235
Q9UGN5	1236
P17844	1237
P34913	1238
Q96GD4	1239
Q8UCK6	1240
P9WKD7	1241
P48169	1242
A6PZ59	1243
P23946	1244
P09874	1245
P51511	1246
P0AEB3	1247
P0C0L4	1248
P60472	1249
Q08751	1250
P56181	1251
Q14894	1252
P36404	1253
P61981	1254
O14842	1255
O67648	1256
Q12851	1257
P36871	1258
P11444	1259
Q60099	1260
P9WKE1	1261
Q44048	1262
P62750	1263
P53778	1264
O32449	1265
Q16568	1266
Q65CX5	1267
Q5SJ79	1268
Q92696	1269
Q8IKL4	1270
P01871	1271
P04584	1272
P23416	1273
P19971	1274
P08243	1275
Q13233	1276
O60909	1277
P61978	1278
Q88K39	1279
P30044	1280
Q01196	1281
O15146	1282
P0A6V7	1283
Q99584	1284
P15880	1285
P14532	1286
P11511	1287
Q96LD8	1288
P04155	1289
O14793	1290
P09884	1291
P0CI79	1292
P23280	1293
P28676	1294
P21964	1295
P02533	1296
O05935	1297
P11597	1298
Q9H2M3	1299
P17213	1300
Q13907	1301
P43004	1302
Q6TGC4	1303
P10809	1304
P39905	1305
P48357	1306
Q14565	1307
P39594	1308
Q7CL96	1309
Q01538	1310
Q72LA5	1311
Q9UPY5	1312
P31645	1313
P78352	1314
A3FMN7	1315
P48147	1316
Q9P2E9	1317
P54368	1318
Q16647	1319
Q12879	1320
Q79FX8	1321
P26281	1322
P17600	1323
P01106	1324
Q13370	1325
P22906	1326
P08235	1327
P67870	1328
P08200	1329
P62661	1330
P13501	1331
P9WIL5	1332
O60701	1333
P00740	1334
P13647	1335
P46663	1336
Q8NE63	1337
Q9UBS5	1338
P02792	1339
P01374	1340
O25608	1341
P77150	1342
P51957	1343
O95264	1344
Q03154	1345
Q00987	1346
P32322	1347
P0A6M2	1348
P9WIQ1	1349
P95468	1350
P25021	1351
Q92945	1352
P9WQ77	1353
Q9Z4N6	1354
Q9X108	1355
P52961	1356
P51970	1357
P10478	1358
P74645	1359
O25926	1360
P42261	1361
Q96NR8	1362
P83798	1363
P00813	1364
Q07820	1365
Q15835	1366
P43133	1367
A0A0H3K1U2	1368
P31260	1369
Q59675	1370
O43272	1371
P17900	1372
Q92736	1373
Q01468	1374
Q9Y296	1375
P23415	1376
Q53119	1377
Q9UHW9	1378
Q9Y6E0	1379
O00519	1380
Q9NWM0	1381
O95169	1382
P06753	1383
P31040	1384
P53609	1385
P05113	1386
P31012	1387
P9WHU1	1388
Q53IN1	1389
Q8N8R3	1390
P0A745	1391
Q16518	1392
P77425	1393
P17936	1394
Q16774	1395
Q13085	1396
P35222	1397
Q05940	1398
Q6P3R8	1399
P32297	1400
Q8RQE8	1401
P09917	1402
Q5JUK3	1403
P22459	1404
P83797	1405
Q9P2J5	1406
P0A006	1407
Q9JZW6	1408
P16304	1409
P44868	1410
Q16678	1411
P05102	1412
O60218	1413
Q14416	1414
Q92506	1415
O66529	1416
P00644	1417
P21554	1418
P54965	1419
P07357	1420
Q9HUR5	1421
P9WI73	1422
P30101	1423
Q9NRP7	1424
P07942	1425
Q9KU37	1426
Q9Y230	1427
O43175	1428
P0A9B2	1429
P42766	1430
P35367	1431
P24530	1432
P27142	1433
P0A805	1434
P51649	1435
P42768	1436
O00444	1437
O14880	1438
P33905	1439
P35414	1440
P0A433	1441
Q9NSA0	1442
P9WNL9	1443
Q13838	1444
P25024	1445
P35626	1446
P04278	1447
Q8IWQ3	1448
P11230	1449
P72161	1450
P11124	1451
Q969G3	1452
O14976	1453
Q8GIQ0	1454
P0AEJ4	1455
Q15842	1456
P22102	1457
P09622	1458
P10636	1459
O15270	1460
Q9X6V3	1461
P11836	1462
P22188	1463
Q9GZP0	1464
P00751	1465
P37088	1466
O60911	1467
Q9L888	1468
Q96SB4	1469
Q14457	1470
Q46822	1471
Q15759	1472
P61024	1473
P14941	1474
O75496	1475
P82543	1476
P96618	1477
P67775	1478
Q15120	1479
P62593	1480
P78330	1481
Q93088	1482
O52646	1483
Q13393	1484
Q9XB59	1485
P04252	1486
P05023	1487
P0A2K1	1488
P26440	1489
O95255	1490
Q9RC23	1491
P50613	1492
P06009	1493
P07195	1494
P06202	1495
P19926	1496
Q05932	1497
Q15208	1498
O14556	1499
P04003	1500
P00750	1501
Q9UN19	1502
O31156	1503
P23434	1504
O15392	1505
Q9UI09	1506
P21890	1507
P19438	1508
P97253	1509
Q9Y691	1510
Q92953	1511
P30304	1512
P45568	1513
Q51705	1514
Q8Q3H0	1515
Q7RTV2	1516
Q9Y6K9	1517
P23786	1518
Q8NFD2	1519
P55809	1520
P18314	1521
O34450	1522
Q3JUV5	1523
P35568	1524
P21709	1525
Q58L87	1526
Q47644	1527
P22939	1528
P0C0H6	1529
P0A017	1530
P43652	1531
P08069	1532
P21918	1533
P29597	1534
P31213	1535
P11308	1536
P0A1V8	1537
Q15139	1538
Q9X112	1539
P12676	1540
Q9ULU8	1541
O60779	1542
P50453	1543
Q86YZ3	1544
Q48255	1545
P31677	1546
Q16775	1547
Q00537	1548
O94782	1549
P48448	1550
P69908	1551
P18509	1552
Q13237	1553
O95180	1554
P27348	1555
Q9UHI5	1556
Q15596	1557
P02753	1558
P0C2P0	1559
P35219	1560
P41235	1561
P40933	1562
P45510	1563
P51858	1564
P46828	1565
Q96EB6	1566
P20815	1567
P07773	1568
P51787	1569
Q9Y6I3	1570
Q8TE23	1571
P78356	1572
Q5T6L4	1573
Q8TCC7	1574
P31937	1575
O95479	1576
Q9UN88	1577
P32019	1578
P20964	1579
P16220	1580
Q16539	1581
P16410	1582
Q15465	1583
Q9WYV8	1584
P0AGJ9	1585
Q9RA63	1586
P54278	1587
Q55793	1588
Q14832	1589
P19113	1590
Q08345	1591
O75340	1592
P45124	1593
Q9RBW8	1594
Q15878	1595
P08173	1596
P09152	1597
P39019	1598
O15239	1599
P26447	1600
Q9NS18	1601
Q07864	1602
Q12882	1603
Q7Z4T2	1604
P39086	1605
P23975	1606
Q6GII7	1607
P02452	1608
P00929	1609
Q8T6S0	1610
O95178	1611
P0A6V8	1612
P33032	1613
P0AB87	1614
Q6UWN8	1615
P44345	1616
P19080	1617
Q6UWP2	1618
P06983	1619
P0ABE7	1620
P0AEG6	1621
P0DJ06	1622
P06435	1623
Q8IW41	1624
P06818	1625
Q9Y2Q3	1626
P50225	1627
P28161	1628
P08174	1629
P23921	1630
P34897	1631
P08581	1632
Q9Y5K3	1633
P27797	1634
P10153	1635
P61949	1636
Q14749	1637
P35372	1638
P01270	1639
P0AF14	1640
P14621	1641
Q6P996	1642
P0A6Q5	1643
P56524	1644
P35228	1645
Q14164	1646
P05156	1647
P94182	1648
Q01362	1649
P20701	1650
P63092	1651
P24300	1652
P17405	1653
P29422	1654
P54548	1655
P22869	1656
P19883	1657
P0A444	1658
Q9L5C8	1659
P72524	1660
Q7L3T8	1661
Q16671	1662
P0CG22	1663
P04062	1664
Q5JTZ9	1665
Q9UK17	1666
O14649	1667
O95139	1668
Q7RTX0	1669
P02545	1670
P68104	1671
Q57265	1672
P0C0J0	1673
P13036	1674
Q9I5I9	1675
Q13043	1676
P51172	1677
P31391	1678
Q02252	1679
Q9NUB1	1680
P01857	1681
P32246	1682
P07173	1683
Q9UBN7	1684
Q03405	1685
P04075	1686
F5GY58	1687
Q9BW92	1688
P11021	1689
Q9UDX4	1690
P20248	1691
P20932	1692
Q8IL80	1693
P21127	1694
P34096	1695
Q07699	1696
Q8WXA8	1697
Q9H4M7	1698
P31350	1699
P00775	1700
O15075	1701
O67135	1702
P59676	1703
Q47066	1704
O60858	1705
P27169	1706
P01138	1707
P11274	1708
P12235	1709
P0A7X3	1710
Q9BWD1	1711
P02743	1712
P07477	1713
P05364	1714
Q9NXG6	1715
Q53908	1716
P81989	1717
P06709	1718
P12314	1719
P80373	1720
Q99571	1721
Q15382	1722
Q9H6X2	1723
P49916	1724
P13637	1725
P03989	1726
P51512	1727
P0A953	1728
P07237	1729
P18548	1730
P10912	1731
P30988	1732
Q54276	1733
P17412	1734
Q97R46	1735
Q9UQ88	1736
P05041	1737
P26392	1738
Q01118	1739
P15043	1740
P32173	1741
Q9UHC3	1742
P13929	1743
Q54527	1744
P84888	1745
O15144	1746
P36405	1747
Q8IUR0	1748
P0AGE0	1749
Q60049	1750
P55786	1751
Q9UHC9	1752
P0A733	1753
P42512	1754
P51679	1755
Q9BZW2	1756
O95069	1757
P61586	1758
O96221	1759
P36419	1760
P13843	1761
P68363	1762
Q96T66	1763
Q60393	1764
P29973	1765
P0AFI7	1766
P01350	1767
P11926	1768
P09619	1769
Q53586	1770
Q6ZMR3	1771
P04234	1772
O34667	1773
Q56691	1774
Q9LCC8	1775
P48730	1776
P19404	1777
P77454	1778
Q14914	1779
P51681	1780
Q9H4B7	1781
P23827	1782
P09958	1783
P48637	1784
P06213	1785
P30519	1786
P15538	1787
P22413	1788
P00800	1789
Q59931	1790
P07437	1791
P20807	1792
Q13219	1793
P35869	1794
Q9RC92	1795
P25789	1796
P33644	1797
P03706	1798
P56537	1799
P80370	1800
P16050	1801
Q14654	1802
P0AD68	1803
A0A024R8I1	1804
P03007	1805
P0ABP8	1806
O94766	1807
P28861	1808
P04424	1809
Q5JVS0	1810
P35408	1811
Q86T13	1812
Q3IWB0	1813
P96113	1814
P15090	1815
P46734	1816
P02671	1817
Q9WYH8	1818
O60568	1819
P39126	1820
Q6GGU4	1821
Q02221	1822
P0AFL3	1823
P62241	1824
P46976	1825
O15379	1826
P38038	1827
P37062	1828
Q06609	1829
Q8TF61	1830
P0AC13	1831
P0AFG8	1832
O60706	1833
Q14191	1834
P62745	1835
P04080	1836
Q96PD7	1837
P05067	1838
P06744	1839
